image_name,question,answer
cb2f9ae9.jpg,What color is the main surface area?,Red
cb2f9ae9.jpg,How many distinct colors are visible?,2
cb2f9ae9.jpg,Is the rug patterned or solid?,Solid
cb2f9ae9.jpg,What color is the rug's border?,Dark
f91017cd.jpg,What color is the background of the bandana?,Black
f91017cd.jpg,What shape are the dominant motifs?,Paisley
f91017cd.jpg,How many layers of fabric are visible?,1
f91017cd.jpg,Is the pattern printed or embroidered?,Printed
f91017cd.jpg,What is the overall shape of the bandana?,Tubular
ee0a96bc.jpg,What color is the background of the phone case?,Black
ee0a96bc.jpg,How many camera lenses are visible?,3
ee0a96bc.jpg,What shape is the main design element?,Tower
ee0a96bc.jpg,What color is the Eiffel Tower on the case?,Gold
ee0a96bc.jpg,Rectangular,Shape
537d319a.jpg,What color is the goose's beak?,Orange
537d319a.jpg,How many camera lenses are visible?,3
537d319a.jpg,What shape is the phone case?,Rectangular
537d319a.jpg,What color is the side of the phone case?,Teal
537d319a.jpg,Is the goose facing left or right?,Right
b9d20eb9.jpg,What shape is the phone case?,Rectangular
b9d20eb9.jpg,How many camera cutouts are visible?,1
b9d20eb9.jpg,What color predominates the top half?,Blue
b9d20eb9.jpg,Is the pattern abstract or geometric?,Abstract
b9d20eb9.jpg,What color is the prominent rectangular shape near the bottom?,Orange
da90dc51.jpg,How many camera lenses are visible?,3
da90dc51.jpg,What shape are the glasses?,Rectangular
da90dc51.jpg,What color is the beard?,Blue
da90dc51.jpg,What is the case made of?,Plastic
da90dc51.jpg,Rectangular or square?,Rectangular
abfbf7d8.jpg,How many camera lenses are visible?,1
abfbf7d8.jpg,What shape is the phone case?,Rectangular
abfbf7d8.jpg,Which color is most prominent on the back?,Red
abfbf7d8.jpg,Is the case transparent?,No
abfbf7d8.jpg,What is the shape of the camera cutout?,Circular
4cd25beb.jpg,How many red stripes are visible?,1
4cd25beb.jpg,What shape is this product?,Triangular
4cd25beb.jpg,Are the stars white?,Yes
4cd25beb.jpg,What color are the stripes besides red?,Grey
4cd25beb.jpg,Is there an ear loop?,Yes
999d7982.jpg,What color is the sole?,Black
999d7982.jpg,How many slippers are shown?,1
999d7982.jpg,What shape is the toe?,Round
999d7982.jpg,Is the upper material patterned?,Yes
999d7982.jpg,What type of footwear is shown?,Slipper
7ca6e544.jpg,What shape is the handle?,Circular
7ca6e544.jpg,How many compartments are visible from the front?,1
7ca6e544.jpg,What color is the bag?,Pink
7ca6e544.jpg,What material does the handle appear to be made of?,Metal
7ca6e544.jpg,Is the bag's flap folded up or down?,Down
04022039.jpg,What shape is the phone case?,Rectangular
04022039.jpg,How many camera lenses are visible?,1
04022039.jpg,What color is the dominant part of the case?,Orange
04022039.jpg,Is the pattern striped or checkered?,Striped
04022039.jpg,What material does the case appear to mimic?,Brick
f89cccfb.jpg,What color are the laces?,Red
f89cccfb.jpg,How many shoes are visible?,1
f89cccfb.jpg,What shape is the toe?,Rounded
f89cccfb.jpg,What material is the upper?,Suede
f89cccfb.jpg,What color is the sole?,White
b40bf6ab.jpg,How many globes are shown?,2
b40bf6ab.jpg,What shape are the candle holders?,Spherical
b40bf6ab.jpg,What color is the metal?,Black
b40bf6ab.jpg,What is inside each globe?,Candle
b40bf6ab.jpg,What material are the hanging chains?,Metal
65e2c036.jpg,How many roses are visible?,2
65e2c036.jpg,What color are the roses?,Red
65e2c036.jpg,What shape is the camera cutout?,Oval
65e2c036.jpg,Is the background patterned or plain?,Plain
65e2c036.jpg,What shape is the phone case?,Rectangular
ca26f773.jpg,How many cars are shown?,2
ca26f773.jpg,What color is the trim on the front car?,Red
ca26f773.jpg,What is the brand of the cars?,Kia
ca26f773.jpg,What is the year of the Seltos this film fits?,2019
ca26f773.jpg,How many pieces are in the set?,12
2653fd15.jpg,How many umbrellas are shown?,2
2653fd15.jpg,What shape is the umbrella when open?,Octagonal
2653fd15.jpg,What color is the displayed open umbrella?,Maroon
2653fd15.jpg,Is the closed umbrella smaller than the open umbrella?,Yes
2653fd15.jpg,What is the umbrella's function?,Protection
b6ddbfb8.jpg,How many camera lenses are visible?,2
b6ddbfb8.jpg,What shape is the phone case?,Rectangular
b6ddbfb8.jpg,What color is the lion's mane?,Tan
b6ddbfb8.jpg,What animal is depicted?,Lion
b6ddbfb8.jpg,Where is the camera flash located?,Below
3d6ec1a7.jpg,What shape is the phone case?,Rectangular
3d6ec1a7.jpg,How many camera cutouts are visible?,1
3d6ec1a7.jpg,What color are the stripes?,Pink
3d6ec1a7.jpg,Is the pattern striped?,Yes
3d6ec1a7.jpg,What color is the glitter?,Gold
d8b04451.jpg,What color are the shoes?,Black
d8b04451.jpg,How many shoes are shown?,1
d8b04451.jpg,What shape is the toe?,Pointed
d8b04451.jpg,Are the shoes laced?,Yes
d8b04451.jpg,What material are these shoes likely made of?,Leather
532d4a0c.jpg,What color are the butterflies?,Gold
532d4a0c.jpg,How many camera lenses are visible?,2
532d4a0c.jpg,What shape is the case?,Rectangular
532d4a0c.jpg,What is the dominant background color?,Black
532d4a0c.jpg,Are the butterflies metallic or matte?,Metallic
fed72588.jpg,What shape is the tabletop?,Octagonal
fed72588.jpg,How many legs does the table have?,0
fed72588.jpg,What color is the table's base?,Black
fed72588.jpg,Is the tabletop's surface smooth or rough?,Smooth
fed72588.jpg,What material is the frame likely made of?,Metal
c0301fe7.jpg,What shape is the mat?,Rectangular
c0301fe7.jpg,How many mats are shown?,1
c0301fe7.jpg,Is the mat patterned or plain?,Plain
c0301fe7.jpg,What color is the mat?,Gray
c0301fe7.jpg,What is the likely texture of the mat?,Soft
11cfe84f.jpg,What shape is the phone case?,Rectangular
11cfe84f.jpg,How many camera cutouts are visible?,1
11cfe84f.jpg,What color is the mountaintop?,White
11cfe84f.jpg,Is the landscape depicted mountainous?,Yes
11cfe84f.jpg,What color dominates the sky?,Orange
0cc1b3d6.jpg,How many panels are visible?,2
0cc1b3d6.jpg,What shape are the grommets?,Circular
0cc1b3d6.jpg,Are the curtains patterned or solid?,Solid
0cc1b3d6.jpg,What is the hanging method for these curtains?,Grommets
0cc1b3d6.jpg,Is the left curtain open or closed?,Open
b35ffe1d.jpg,What color is the top layer of the mattress?,White
b35ffe1d.jpg,How many visible layers are there?,4
b35ffe1d.jpg,What shape is the mattress?,Rectangular
b35ffe1d.jpg,Is the blue layer smooth or textured?,Textured
b35ffe1d.jpg,What is the purpose of this product?,Sleeping
c4f25fa0.jpg,How many apricots are shown?,3
c4f25fa0.jpg,What shape is the Apple logo?,Apple
c4f25fa0.jpg,What color is the background of the case?,White
c4f25fa0.jpg,What fruit is depicted on the phone case?,Apricots
c4f25fa0.jpg,Is the leaf green?,Yes
bcaa193e.jpg,How many chairs are visible?,2
bcaa193e.jpg,What shape is the seat?,Square
bcaa193e.jpg,What color is the chair's frame?,Brown
bcaa193e.jpg,Is the back upholstered?,No
bcaa193e.jpg,What material is the seat?,Fabric
1b9f09d8.jpg,What color are the shoes?,Black
1b9f09d8.jpg,How many shoes are visible?,1
1b9f09d8.jpg,What shape is the toe?,Rounded
1b9f09d8.jpg,Are the shoes patterned?,Perforated
1b9f09d8.jpg,What type of closure do these shoes have?,Laces
86d56c14.jpg,What color is the logo?,Black
86d56c14.jpg,How many words are visible?,Two
86d56c14.jpg,"What shape is the arrow beneath ""amazon""?",Smile
86d56c14.jpg,What is the brand?,AmazonBasics
86d56c14.jpg,Is the text uppercase or lowercase?,Lowercase
4863c5c3.jpg,What color are the shoes?,Black
4863c5c3.jpg,How many shoes are depicted?,2
4863c5c3.jpg,What color are the socks?,White
4863c5c3.jpg,What shape is the camera cutout?,Circle
4863c5c3.jpg,What color is the background?,Yellow
7da0da90.jpg,What shape is the pendant?,Heart
7da0da90.jpg,How many hearts are visible?,1
7da0da90.jpg,What color is the metal?,Rose
7da0da90.jpg,Are the stones round or square?,Round
7da0da90.jpg,Is the chain thick or thin?,Thin
47a1e9df.jpg,How many tablets are in the bag?,60
47a1e9df.jpg,What is the shape of the tablets?,Round
47a1e9df.jpg,What color is the bag's background?,Blue
47a1e9df.jpg,What is the product's primary function?,Cleaning
47a1e9df.jpg,What is the brand name?,Presto
a36595a5.jpg,How many razor refills are shown?,10
a36595a5.jpg,What color are the refills?,Pink
a36595a5.jpg,What shape are the refills?,Oval
a36595a5.jpg,Are the refills stacked or side-by-side?,Side-by-side
a36595a5.jpg,What color is the moisturizing strip on each refill?,White
25b8adff.jpg,How many shoulder straps does the backpack have?,2
25b8adff.jpg,What shape is the flap closure?,Triangular
25b8adff.jpg,What color is the backpack?,Beige
25b8adff.jpg,What material does the backpack appear to be made of?,Leather
25b8adff.jpg,Are the shoulder straps adjustable?,Yes
91d1e8b9.jpg,What color is the sandal's strap?,Black
91d1e8b9.jpg,How many metallic circles are visible on the sandal?,1
91d1e8b9.jpg,Is the toe open or closed?,Open
91d1e8b9.jpg,What shape is the heel?,Block
91d1e8b9.jpg,What type of footwear is shown?,Sandal
b5ee0ff2.jpg,How many organizers are shown?,4
b5ee0ff2.jpg,What shape are these organizers?,Rectangular
b5ee0ff2.jpg,What color is the top portion of the organizers?,Beige
b5ee0ff2.jpg,Are the handles black or white?,Black
b5ee0ff2.jpg,How many zippers does each organizer have?,2
6d64dab9.jpg,What shape is the camera lens?,Circular
6d64dab9.jpg,How many planets are depicted?,4
6d64dab9.jpg,What color is the case background?,Black
6d64dab9.jpg,Is the case transparent?,Yes
6d64dab9.jpg,How many crescent moons are visible?,2
5fc551f0.jpg,What color is the sole?,Brown
5fc551f0.jpg,How many boots are shown?,1
5fc551f0.jpg,What shape is the toe?,Round
5fc551f0.jpg,What material does the boot appear to be made of?,Suede
5fc551f0.jpg,Are the boots laced?,No
0d614626.jpg,"What color is the word ""Organic""?",Green
0d614626.jpg,How many tea bags are in the box?,20
0d614626.jpg,What shape is the box?,Rectangular
0d614626.jpg,Is the tea caffeinated?,No
0d614626.jpg,What word describes the tea's flavor profile?,Mellow
80f384c7.jpg,How many storage bins are shown?,6
80f384c7.jpg,What shape are these bins?,Square
80f384c7.jpg,What color is the label holder on each bin?,Black
80f384c7.jpg,What pattern is printed on the bins?,Chevron
80f384c7.jpg,Are the bins larger in the top row or bottom row?,Top
2d88b685.jpg,What color is the rug?,Rust
2d88b685.jpg,What shape is the rug?,Rectangular
2d88b685.jpg,How many armrests does the chair have?,2
2d88b685.jpg,What is the dominant pattern on the rug?,Diamond
2d88b685.jpg,Is the chair's material leather or fabric?,Leather
7960ccbc.jpg,What shape is the phone case?,Rectangular
7960ccbc.jpg,How many boats are visible?,1
7960ccbc.jpg,What color is the boat?,White
7960ccbc.jpg,Where is the camera cutout?,Top
7960ccbc.jpg,What is depicted in the image?,Sunset
abca5e20.jpg,How many colors are prominent on the phone case?,3
abca5e20.jpg,What shape is the case?,Rectangular
abca5e20.jpg,Which color occupies the middle section?,Blue
abca5e20.jpg,What is the position of the camera cutout relative to the flash?,Left
abca5e20.jpg,What is the overall style of the graphic?,Vintage
2aaabbf2.jpg,What is the brand of the bread?,365
2aaabbf2.jpg,What shape is the loaf?,Rectangular
2aaabbf2.jpg,What color is the tie on the bag?,Blue
2aaabbf2.jpg,How many ounces of bread are in the bag?,20
2aaabbf2.jpg,What color is the bread?,White
5f117a95.jpg,What color is the character's hair?,Blonde
5f117a95.jpg,How many eyes are visible?,2
5f117a95.jpg,What shape is the phone case?,Rectangular
5f117a95.jpg,What color is the background?,Yellow
5f117a95.jpg,What is the character holding?,Microphone
342d56fc.jpg,How many mugs are shown?,4
342d56fc.jpg,What shape are the handles?,Round
342d56fc.jpg,What color are the bears?,Black
342d56fc.jpg,What word is on the top left mug?,Daddy
342d56fc.jpg,What animal is depicted?,Bear
6ee1b35b.jpg,What color is the hose mount?,Green
6ee1b35b.jpg,How many vertical supports are there?,2
6ee1b35b.jpg,What shape is the top decorative element?,Pointed
6ee1b35b.jpg,Is the surface smooth or textured?,Textured
6ee1b35b.jpg,What is the hose mount made of?,Aluminum
bc1ba5d3.jpg,What color is the woman's silhouette?,White
bc1ba5d3.jpg,How many camera lenses are visible?,4
bc1ba5d3.jpg,What shape is the blue detail?,Circle
bc1ba5d3.jpg,What insects are depicted on the dress?,Butterflies
bc1ba5d3.jpg,What color is the background?,Black
e24f6b7d.jpg,What color is the toilet paper holder?,Black
e24f6b7d.jpg,How many mounting plates are visible?,1
e24f6b7d.jpg,Is the holder's arm straight or curved?,Curved
e24f6b7d.jpg,What shape is the base of the holder?,Round
e24f6b7d.jpg,Is the end of the arm pointed or rounded?,Rounded
fbd4b326.jpg,What shape is this bracelet?,Oval
fbd4b326.jpg,How many bracelets are shown?,1
fbd4b326.jpg,Is the surface shiny or matte?,Shiny
fbd4b326.jpg,What color is the bracelet?,Silver
fbd4b326.jpg,Is the bracelet open or closed?,Open
250b98c8.jpg,What color is the foam?,White
250b98c8.jpg,How many camera lenses are visible?,1
250b98c8.jpg,What shape is the phone case?,Rectangular
250b98c8.jpg,Is the image of water or land?,Water
250b98c8.jpg,What is the predominant color of the case?,Blue
0a07bda1.jpg,What shape is the repeating motif in the bracelet's design?,Heart
0a07bda1.jpg,How many clasp closures are visible?,1
0a07bda1.jpg,What color is the bracelet?,Silver
0a07bda1.jpg,Is the bracelet's surface textured or smooth?,Textured
0a07bda1.jpg,What type of jewelry is this?,Bracelet
b3395bba.jpg,What shape is the case?,Rectangular
b3395bba.jpg,How many cameras are visible?,1
b3395bba.jpg,What color is the background?,Blue
b3395bba.jpg,Is the pattern striped?,No
b3395bba.jpg,How many ladders are depicted?,1
69ded524.jpg,What shape is the base?,Star
69ded524.jpg,How many brush slots are there?,24
69ded524.jpg,What color is the stand?,Black
69ded524.jpg,Is the top surface flat?,No
69ded524.jpg,Is the stand foldable?,Yes
ca9eb43c.jpg,How many resistance bands are shown?,3
ca9eb43c.jpg,What shape are the bands when laid flat?,Rectangular
ca9eb43c.jpg,What color is the LIGHT resistance band?,Pink
ca9eb43c.jpg,Which band is labeled MEDIUM?,Purple
ca9eb43c.jpg,What brand are these exercise bands?,Umi
defd3373.jpg,What shape is the container?,Cylindrical
defd3373.jpg,How many handles are visible?,1
defd3373.jpg,What color is the label's background?,Yellow
defd3373.jpg,Is the lid white?,Yes
defd3373.jpg,What is the product's purpose?,Cleaning
6c0600b5.jpg,What shape is the phone case?,Rectangular
6c0600b5.jpg,How many camera lenses are visible?,1
6c0600b5.jpg,What color is the dominant background?,Purple
6c0600b5.jpg,"Is the text ""ENJOY"" capitalized?",Yes
6c0600b5.jpg,How many buttons are visible on the front of the case?,1
f4ec275f.jpg,What shape are the blue flowers?,Star
f4ec275f.jpg,How many chipmunks are visible?,1
f4ec275f.jpg,What color is the chipmunk's fur?,Brown
f4ec275f.jpg,What is the chipmunk holding?,Flower
f4ec275f.jpg,Where is the camera lens located?,Top
a24f1d90.jpg,What color are the chair's legs?,Brown
a24f1d90.jpg,How many cushions are on the chair?,2
a24f1d90.jpg,What shape is the back cushion?,Square
a24f1d90.jpg,What material covers the chair?,Linen
a24f1d90.jpg,Are there studs along the chair's edges?,Yes
e1d03ba0.jpg,What is the main material of the chairs?,Wicker
e1d03ba0.jpg,How many chairs are shown?,2
e1d03ba0.jpg,What shape are the seat cushions?,Square
e1d03ba0.jpg,What color are the chair frames?,Brown
