image_name,question,answer,generated_answer
26c39e63.jpg,What is the dominant color of the shoe's exterior?,Black,Black
bc3789c2.jpg,What color are the shoes?,Brown,brown
bc3789c2.jpg,How many eyelets are visible on each shoe?,4,None.
bc3789c2.jpg,What is the shape of the toe?,Rounded,Boot.
bc3789c2.jpg,What material are the shoes made of?,Leather,leather
bc3789c2.jpg,Are the laces tied?,Yes,yes
58e236f6.jpg,What shape is the phone case?,Rectangular,heart
58e236f6.jpg,How many cameras are visible?,1,0
58e236f6.jpg,What color is the dominant design element?,Pink,red
58e236f6.jpg,What shape are the repeated graphic elements?,Hearts,heart
58e236f6.jpg,Is the bottom bar gold or silver?,Gold,Silver
5099899d.jpg,How many bottles are shown?,2,2x
5099899d.jpg,What color is the cap?,Blue,pink.
5099899d.jpg,What shape are the bottles?,Oval,round.
5099899d.jpg,What is the brand name?,Solimo,sommo
5099899d.jpg,What color is the background of the label?,Pink,pink
64834020.jpg,How many straps cross the foot?,2,none
64834020.jpg,What shape is the toe?,Pointed,pointy
64834020.jpg,What color are the shoes?,Tan,tan
64834020.jpg,Are the heels block or stiletto?,Block,Block
64834020.jpg,Shiny or matte?,Shiny,shiny
1e3621e6.jpg,How many camera lenses are visible?,3,2
1e3621e6.jpg,What shape is the phone case?,Rectangular,abstract
1e3621e6.jpg,What is the predominant color?,Orange,red
1e3621e6.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
1e3621e6.jpg,Where is the flash located?,Top,Flash
b7ac08c5.jpg,What color are the socks?,Beige,Beige
b7ac08c5.jpg,How many socks are visible?,2,None.
b7ac08c5.jpg,Are the socks patterned or plain?,Plain,Plain.
b7ac08c5.jpg,Where do these socks end on the leg?,Knee,thigh
b7ac08c5.jpg,What shape are the toes of the socks?,Rounded,Socks
1b89c0dd.jpg,What shape are the small white markings?,Triangles,triangle
1b89c0dd.jpg,What color is the phone case?,Black,black
1b89c0dd.jpg,How many camera lenses are visible?,2,2
1b89c0dd.jpg,Is the pattern striped?,No,yes
1b89c0dd.jpg,Rectangular or square?,Rectangular,rectangles
040aef93.jpg,What shape is the pendant?,NorthCarolina,heart.
040aef93.jpg,What color is the chain?,Silver,silver
040aef93.jpg,How many pendants are shown?,1,1
040aef93.jpg,Is the chain thick or thin?,Thin,Thin
040aef93.jpg,What is the pendant's material?,Metal,sterling
d9515224.jpg,What color is the pump?,Black,black
d9515224.jpg,How many handles are visible?,1,1
d9515224.jpg,What shape is the base?,Round,square
d9515224.jpg,Is the top wider than the bottom?,No,yes
d9515224.jpg,What is the pump's function?,Pumping,Water
dd018315.jpg,What color are the shoes?,Brown,brown
dd018315.jpg,How many shoes are shown?,1,none
dd018315.jpg,What shape is the toe?,Rounded,moccasin
dd018315.jpg,Are the shoes laced?,Yes,no
dd018315.jpg,What material are the shoes likely made of?,Suede,suede
f34c24dc.jpg,How many stones are stacked?,6,infinity
f34c24dc.jpg,What shape is the camera lens?,Oval,Stacked
f34c24dc.jpg,What color are the rocks?,Grey,Black
f34c24dc.jpg,Is the image blurry or sharp?,Blurry,yes
f34c24dc.jpg,What is printed near the bottom-right?,RELAX,Stacks
22333cb8.jpg,What color is the sole of the shoe?,Tan,Blue
22333cb8.jpg,How many eyelets are visible on each side of the shoe?,2,None.
22333cb8.jpg,What color is the toe of the shoe?,Blue,Blue
22333cb8.jpg,What material are these shoes likely made of?,Leather,leather
22333cb8.jpg,Are the laces tied?,Yes,yes
7a8d65eb.jpg,What shape is this pillow?,Rectangular,Rectangle
7a8d65eb.jpg,How many pom-poms are visible?,4,none.
7a8d65eb.jpg,What color are the pom-poms?,White,orange
7a8d65eb.jpg,What color is the pillow?,Orange,orange
7a8d65eb.jpg,Is the pillow's surface textured?,Yes,yes
3de3226f.jpg,How many pre-made cookies are shown on the packaging?,3,None.
3de3226f.jpg,What is the shape of the cookies?,Round,Chocolate
3de3226f.jpg,What brand is the cookie dough?,365,365
3de3226f.jpg,"What is the primary color of the text ""Chocolate Chip Cookie Dough""?",Brown,Chocolate.
3de3226f.jpg,What is the weight of the product in ounces?,16,chocolate
f9b01f8d.jpg,What color are the bookends?,Black,black
f9b01f8d.jpg,How many trays are in the wall organizer?,5,4
f9b01f8d.jpg,What shape are the bookends?,Rectangular,square
f9b01f8d.jpg,Are the trays slanted or flat?,Slanted,Flat
f9b01f8d.jpg,How many bookends are shown?,4,4
b4aa69fa.jpg,What shape is the phone case?,Rectangular,Road.
b4aa69fa.jpg,How many camera lenses are visible?,1,None.
b4aa69fa.jpg,What color is the depicted sky?,Orange,Red.
b4aa69fa.jpg,Is the road straight or curved?,Straight,Curved.
b4aa69fa.jpg,What landscape feature is prominently displayed?,Mountain,Mountains
b2efdd29.jpg,How many camera cutouts are visible?,1,None.
b2efdd29.jpg,What shape is the phone case?,Rectangular,abstract
b2efdd29.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
b2efdd29.jpg,What color predominates the case design?,Orange,orange
b2efdd29.jpg,"What is the likely material of the case (plastic, metal, wood)?",Plastic,plastic
b12e766f.jpg,What shape is the dog bed?,Oval,round
b12e766f.jpg,How many dogs are in the bed?,1,None
b12e766f.jpg,What color is the dog bed?,Brown,Beige
b12e766f.jpg,Is the bed's texture fluffy?,Yes,YES!
b12e766f.jpg,Is the dog bed patterned?,No,YES!
d5a01c31.jpg,What shape are the droplets?,Round,Drop
d5a01c31.jpg,How many camera lenses are visible?,2,2
d5a01c31.jpg,What color dominates the case?,Red,red
d5a01c31.jpg,Is the background textured?,Yes,Yes
d5a01c31.jpg,Rectangular or square?,Rectangular,rectangle
3dd3c901.jpg,What color is the duvet cover?,Brown,Chocolate
3dd3c901.jpg,How many duvet covers are shown?,1,1
3dd3c901.jpg,Is the duvet cover folded?,Yes,yes
3dd3c901.jpg,What shape is the duvet cover?,Rectangular,Square
3dd3c901.jpg,What is the likely texture of the duvet cover?,Soft,soft
51ebd602.jpg,What is the primary color of the artwork?,Blue,blue
51ebd602.jpg,What shape is the canvas?,Rectangular,circle
51ebd602.jpg,How many gold streaks are prominent?,2,Gold.
51ebd602.jpg,What material is this artwork printed on?,Canvas,paper
51ebd602.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
7c86ca9f.jpg,How many stones are on the ring?,7,5
7c86ca9f.jpg,What shape are the stones?,Round,oval
7c86ca9f.jpg,What color is the band?,Silver,White
7c86ca9f.jpg,Is the band thick or thin?,Thin,Thick
7c86ca9f.jpg,What shape is the overall setting of the stones?,Row,oval
24d8ceca.jpg,What shape is the phone case?,Rectangular,abstract
24d8ceca.jpg,How many cameras are visible?,1,2
24d8ceca.jpg,What color dominates the top-right corner?,Yellow,red
24d8ceca.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
24d8ceca.jpg,What color is the camera lens?,Black,red
f97880ec.jpg,What color is the cat's bow?,Pink,pink
f97880ec.jpg,How many cameras are visible?,2,none.
f97880ec.jpg,What shape are the cat's eyes?,Round,Cat
f97880ec.jpg,What color is the background?,Pink,pink
f97880ec.jpg,How many paws are visible?,2,0
8f73a967.jpg,What shape is the sun?,Circle,Sun
8f73a967.jpg,How many camera lenses are visible?,2,2
8f73a967.jpg,What color dominates the background?,Orange,Orange
8f73a967.jpg,Are the birds above or below the sun?,Above,YES
8f73a967.jpg,Is the image landscape or portrait?,Portrait,Yes
5b8c4c29.jpg,How many handles does the basket have?,2,none.
5b8c4c29.jpg,What shape is the basket?,Cylindrical,round
5b8c4c29.jpg,What color is the dominant part of the basket?,White,white
5b8c4c29.jpg,Is the bottom half patterned or plain?,Patterned,white
5b8c4c29.jpg,What material is the basket likely made of?,Rope,white
acf87588.jpg,What color is the stand?,Black,black
acf87588.jpg,How many legs does the stand have?,3,None.
acf87588.jpg,Is the boom arm straight or curved?,Straight,Curved
acf87588.jpg,What shape is the base?,Triangular,round
acf87588.jpg,Is the microphone included?,No,yes
e90e5350.jpg,What shape is the phone case?,Rectangular,Rectangle
e90e5350.jpg,How many camera cutouts are visible?,2,0
e90e5350.jpg,What is the predominant color?,Blue,Blue
e90e5350.jpg,Is the pattern striped?,Yes,yes
e90e5350.jpg,Is the case transparent?,No,yes
c93e0db2.jpg,What color is the strap?,Black,black
c93e0db2.jpg,How many straps are visible?,1,None.
c93e0db2.jpg,What shape is the sole?,Oval,flat
c93e0db2.jpg,Are the straps striped?,Yes,yes
c93e0db2.jpg,What color is the footbed?,Pink,black
ab788c05.jpg,How many eyes are visible?,2,3
ab788c05.jpg,What shape is the phone case?,Rectangular,triangle
ab788c05.jpg,Which color is most prominent?,Pink,red
ab788c05.jpg,Is the image abstract or realistic?,Abstract,Abstract
ab788c05.jpg,Where is the camera located?,Top,Camera
6a86d416.jpg,How many tortillas are in the package?,8,**8**
6a86d416.jpg,What is the shape of the tortillas?,Round,Tortilla.
6a86d416.jpg,What brand are these tortillas?,365,365
6a86d416.jpg,Are the stripes horizontal or vertical?,Horizontal,**vertical**
6a86d416.jpg,"What color is the prominent text ""Grain Free""?",Black,Tortillas
b2bf2a80.jpg,What color is the sole?,White,blue
b2bf2a80.jpg,How many shoes are visible?,1,none
b2bf2a80.jpg,What shape is the toe?,Round,round
b2bf2a80.jpg,Is the upper material textured?,Knitted,no
b2bf2a80.jpg,What color are the shoes?,Blue,blue
7e63548b.jpg,What shape is the phone case?,Rectangular,Blue
7e63548b.jpg,How many camera lenses are visible?,1,infinity
7e63548b.jpg,What color predominates on the case?,Blue,Blue
7e63548b.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
7e63548b.jpg,What is at the bottom center of the case?,Port,Blue
a1df3518.jpg,What shape is the appliance?,Round,round
a1df3518.jpg,How many buttons are on the front panel (excluding the preset buttons)?,6,None.
a1df3518.jpg,What color is the lid's handle?,Black,Black.
a1df3518.jpg,Is the body primarily silver or black?,Silver,Black.
a1df3518.jpg,Digital,Display,pressure
91e6d53c.jpg,What color are the shoes?,Burgundy,Burgundy
91e6d53c.jpg,How many tassels are there?,1,None.
91e6d53c.jpg,What shape is the toe?,Round,tassel
91e6d53c.jpg,Are the shoes laced?,No,yes
91e6d53c.jpg,What material are the shoes likely made of?,Leather,leather
f548a689.jpg,What shape are the stones?,Round,oval
f548a689.jpg,How many earrings are shown?,2,1
f548a689.jpg,What color are the gems?,Purple,Purple
f548a689.jpg,What metal is used?,Silver,Sterling
f548a689.jpg,What style is the clasp?,Leverback,Amethyst
5d08903b.jpg,What shape is the pendant?,Circular,circle
5d08903b.jpg,How many letters are on the pendant?,1,1
5d08903b.jpg,What letter is on the pendant?,P,"""p"""
5d08903b.jpg,Is the chain thick or thin?,Thin,Thin
5d08903b.jpg,Silver or gold?,Silver,silver
37ce0c9d.jpg,What color are these boots?,Blue,Blue
37ce0c9d.jpg,How many boots are shown?,1,none
37ce0c9d.jpg,Are the heels block or stiletto?,Block,heel
37ce0c9d.jpg,What shape is the toe?,Round,Pointed
37ce0c9d.jpg,Is the material shiny or matte?,Shiny,Matte
157478bb.jpg,What is the color of the trigger sprayer?,White,yellow
157478bb.jpg,How many bottles are shown?,1,"""1"""
157478bb.jpg,What shape is the bottle?,Cylindrical,Bottle
157478bb.jpg,What is the brand name of the cleaner?,AmazonCommercial,Pressure
157478bb.jpg,What is the purpose of this product?,Cleaning,pressure
8eaf9f8b.jpg,How many ports are there?,10,8
8eaf9f8b.jpg,What color are the port interiors?,Blue,Black.
8eaf9f8b.jpg,What shape is the device?,Rectangular,rectangle.
8eaf9f8b.jpg,Is the top side black or white?,Black,Amazonmagic
8eaf9f8b.jpg,What brand is this device?,AmazonBasics,amazon
d31e6a15.jpg,What color are the sandals?,Black,black
d31e6a15.jpg,How many straps does the sandal have?,1,none.
d31e6a15.jpg,What shape is the toe of the sandal?,Round,slipper
d31e6a15.jpg,Is the Hunter logo embossed or printed?,Embossed,Print.
d31e6a15.jpg,What is the shape of the sole of the sandal?,Rectangular,round
5db57fa4.jpg,How many cameras are visible?,1,2
5db57fa4.jpg,What shape is the phone case?,Rectangular,Rectangle
5db57fa4.jpg,Which color is most prominent?,Blue,red
5db57fa4.jpg,Is the pattern abstract or geometric?,Abstract,Abstract
5db57fa4.jpg,What is at the top center?,Camera,color
9c3b8dc7.jpg,What shape is the backrest?,Rectangular,Rectangle
9c3b8dc7.jpg,How many footrests are visible?,1,none
9c3b8dc7.jpg,What color are the legs?,Black,gray
9c3b8dc7.jpg,Is the chair upholstered?,Yes,yes
9c3b8dc7.jpg,What is the chair's primary color?,Gray,gray
81686b0a.jpg,What shape is the pillow?,Square,square
81686b0a.jpg,How many pillows are shown?,1,1
81686b0a.jpg,What color is the pillowcase?,Pink,lavender
81686b0a.jpg,Is the material shiny or matte?,Shiny,satin
81686b0a.jpg,What is the likely texture of this pillowcase?,Smooth,satin
99f68c3b.jpg,What color is the crown?,Gold,GOLD!
99f68c3b.jpg,How many words are printed on the case?,1,King.
99f68c3b.jpg,What shape is the phone case?,Rectangular,King
99f68c3b.jpg,What color is the background of the case?,Black,gold
99f68c3b.jpg,What is written on the phone case?,King,King
b52c2389.jpg,What shape is the red graphic?,Heart,happy
b52c2389.jpg,How many cameras are visible?,1,1
b52c2389.jpg,What color is the background of the case?,Black,gold
b52c2389.jpg,"What color is the text ""Happy Girls are the Prettiest""?",Gold,gold
b52c2389.jpg,Is the case rectangular?,Yes,yes
c894c0f8.jpg,What color is the pump?,White,green
c894c0f8.jpg,How many pumps are visible?,1,Solimo
c894c0f8.jpg,What shape is the bottle?,Oval,Bottle
c894c0f8.jpg,Is the liquid transparent or opaque?,Transparent,Solimo
c894c0f8.jpg,What is printed vertically on the bottle?,SOLIMO,Solimo
673c4d53.jpg,What shape is this product?,Triangular,Bandana
673c4d53.jpg,What color is the background of the bandana?,Black,black
673c4d53.jpg,How many points does the bottom of the bandana have?,1,0
673c4d53.jpg,Is the pattern repetitive?,Yes,yes
673c4d53.jpg,What color are the details of the pattern?,White,black
009ebfd5.jpg,What shape is the phone case?,Rectangular,take
009ebfd5.jpg,How many camera lenses are visible?,2,zero
009ebfd5.jpg,What color is the prominent text?,Black,graffiti
009ebfd5.jpg,What is the background color of the top half of the case?,Grey,graffiti
009ebfd5.jpg,What shape is the fingerprint sensor?,Circular,rectangle
045210ab.jpg,How many camera lenses are visible?,2,3
045210ab.jpg,What shape are the dominant graphical elements?,Rectangular,cube
045210ab.jpg,Is the background primarily light or dark?,Dark,black
045210ab.jpg,What is the approximate shape of the phone case?,Rectangular,cube
045210ab.jpg,What color is the topmost stair-like element?,White,black
dcff709f.jpg,How many hooks are there?,2,3
dcff709f.jpg,What shape is the backing plate?,Irregular,square
dcff709f.jpg,How many screws are included?,2,None.
dcff709f.jpg,What color is the hook?,Bronze,black
dcff709f.jpg,What is the hook's function?,Hanging,Hook.
54e14a78.jpg,What color is the heel?,Brown,black
54e14a78.jpg,How many boots are shown?,1,none.
54e14a78.jpg,What shape is the toe?,Round,boot
54e14a78.jpg,What color are the stitches?,Gray,black
54e14a78.jpg,What material is the heel?,Wood,suede
e8c0634e.jpg,What shape is the whiteboard's main surface?,Rectangular,Rectangle
e8c0634e.jpg,How many marker trays are visible?,1,None.
e8c0634e.jpg,What color is the whiteboard's frame?,Silver,black
e8c0634e.jpg,Is the writing surface textured or smooth?,Smooth,Smooth
e8c0634e.jpg,What color is the marker tray?,Black,white
5f62a8ef.jpg,How many flowers are clearly visible?,3,Flowers.
5f62a8ef.jpg,What shape is the camera lens?,Oval,Lens
5f62a8ef.jpg,What color are the flowers?,White,Blue
5f62a8ef.jpg,Rectangular or square?,Rectangular,Square
5f62a8ef.jpg,Is the background blurry or sharp?,Blurry,No.
54e2616e.jpg,What shape is the red graphic?,Heart,Red
54e2616e.jpg,How many camera cutouts are visible?,1,0
54e2616e.jpg,What color is the background of the phone case?,Black,gold
54e2616e.jpg,"What color is the text ""Happy Girls are the""?",Gold,Gold
54e2616e.jpg,Rectangular or square?,Rectangular,Happy
ae4b0f57.jpg,What shape is the toe?,Pointed,Boot
ae4b0f57.jpg,How many boots are shown?,1,none
ae4b0f57.jpg,What color are the elastic side panels?,Black,grey
ae4b0f57.jpg,What material is the upper?,Suede,suede
ae4b0f57.jpg,Is the heel high or low?,Low,High
cb2f9ae9.jpg,What shape is this rug?,Rectangular,Rectangle
cb2f9ae9.jpg,What color is the main surface area?,Red,burgundy
cb2f9ae9.jpg,How many distinct colors are visible?,2,red.
cb2f9ae9.jpg,Is the rug patterned or solid?,Solid,burgundy
cb2f9ae9.jpg,What color is the rug's border?,Dark,burgundy
